year,estimate,code
2018,-0.54,RU
2018,0.10,RW
2018,0.24,RE
2018,1.13,WS
2018,1.39,SM
2018,-0.66,SA
2018,-0.11,SN
2018,0.01,RS
2018,0.67,SC
2018,-0.09,SL
2018,1.47,SG
2018,0.74,SK
2018,0.89,SI
2018,0.36,SB
2018,-2.25,SO
2018,-0.24,ZA
2018,-2.43,SS
2018,0.28,ES
2018,-0.14,LK
2018,0.68,KN
2018,0.99,LC
2018,0.82,VC
2018,-1.82,SD
2018,0.06,SR
2018,0.92,SE
2018,1.32,CH
2018,-2.74,SY
2018,0.52,ST
2018,0.84,TW
2018,-0.75,TJ
2018,-0.58,TZ
2018,-0.80,TH
2018,0.23,TL
2018,-0.89,TG
2018,0.83,TO
2018,0.23,TT
2018,-0.87,TN
2018,-0.01,TM
2018,1.39,TV
2018,-1.32,TR
2018,-0.70,UG
2018,-1.87,UA
2018,0.69,AE
2018,0.08,GB
2018,0.39,US
2018,1.02,UY
2018,-0.30,UZ
2018,0.80,VU
2018,-1.35,VE
2018,0.03,VN
2018,0.96,VI
2018,-1.80,PS
2018,-3.00,YE
2018,0.08,ZM
2018,-0.72,ZW
2018,-1.69,AF
2018,-0.41,AL
2018,-0.81,DZ
2018,1.30,AS
2018,1.54,AD
2018,-1.00,AO
2018,-0.14,AI
2018,0.38,AG
2018,-0.22,AR
2018,-0.20,AM
2018,1.26,AW
2018,1.67,AU
2018,1.85,AT
2018,-0.62,AZ
2018,0.07,BS
2018,0.38,BH
2018,-0.65,BD
2018,0.36,BB
2018,-0.89,BY
2018,1.34,BE
2018,-0.84,BZ
2018,-0.69,BJ
2018,0.82,BM
2018,0.55,BT
2018,-1.21,BO
2018,-0.23,BA
2018,0.38,BW
2018,-0.30,BR
2018,0.60,BN
2018,-0.11,BG
2018,-0.46,BF
2018,-1.51,BI
2018,-1.14,KH
2018,-1.10,CM
2018,1.72,CA
2018,0.39,CV
2018,0.74,KY
2018,-1.72,CF
2018,-1.33,TD
2018,0.94,CL
2018,-0.19,CN
2018,-0.38,CO
2018,-1.80,CD
2018,-1.13,CG
2018,..,CK
2018,0.47,CR
2018,0.30,HR
2018,-0.46,CU
2018,0.72,CY
2018,1.02,CZ
2018,-0.60,CI
2018,1.77,DK
2018,-0.95,DJ
2018,0.70,DM
2018,-0.37,DO
2018,-0.66,EC
2018,-0.30,EG
2018,-0.93,SV
2018,-1.42,GQ
2018,-1.62,ER
2018,1.20,EE
2018,-0.28,SZ
2018,-0.44,ET
2018,0.18,FJ
2018,2.03,FI
2018,1.40,FR
2018,1.17,GF
2018,-0.72,GA
2018,-0.46,GM
2018,0.27,GE
2018,1.59,DE
2018,0.05,GH
2018,0.11,GR
2018,1.70,GL
2018,0.25,GD
2018,1.30,GU
2018,-1.08,GT
2018,-1.23,GN
2018,-1.27,GW
2018,-0.38,GY
2018,-1.06,HT
2018,-1.06,HN
2018,1.73,HK
2018,0.56,HU
2018,1.68,IS
2018,0.00,IN
2018,-0.31,ID
2018,-0.71,IR
2018,-1.80,IQ
2018,1.41,IE
2018,0.96,IL
2018,0.24,IT
2018,-0.22,JM
2018,1.49,JP
2018,0.23,JO
2018,-0.50,KZ
2018,-0.43,KE
2018,0.58,KI
2018,-1.64,KP
2018,1.20,KR
2018,-0.38,XK
2018,0.19,KW
2018,-0.93,KG
2018,-0.86,LA
2018,0.92,LV
2018,-0.78,LB
2018,-0.37,LS
2018,-1.00,LR
2018,-1.69,LY
2018,1.63,LI
2018,0.92,LT
2018,1.77,LU
2018,0.97,MO
2018,-0.84,MG
2018,-0.41,MW
2018,0.53,MY
2018,-0.54,MV
2018,-0.82,ML
2018,1.02,MT
2018,0.16,MH
2018,-0.71,MR
2018,0.71,MU
2018,-0.64,MX
2018,0.03,FM
2018,-0.44,MD
2018,1.54,MC
2018,-0.28,MN
2018,0.00,ME
2018,-0.25,MA
2018,-1.07,MZ
2018,-1.04,MM
2018,0.33,NA
2018,-0.06,NR
2018,-0.49,NP
2018,1.74,NL
2018,1.83,NZ
2018,-1.08,NI
2018,-0.61,NE
2018,-0.92,NG
2018,..,NU
2018,-0.31,MK
2018,1.92,NO
2018,0.44,OM
2018,-0.68,PK
2018,1.00,PW
2018,-0.16,PA
2018,-0.76,PG
2018,-0.60,PY
2018,-0.57,PE
2018,-0.57,PH
2018,0.38,PL
2018,1.11,PT
2018,0.56,PR
2018,0.71,QA
2018,0.37,RO
2018,-0.83,RU
2018,0.11,RW
2018,1.06,RE
2018,0.91,WS
2018,1.54,SM
2018,0.12,SA
2018,-0.22,SN
2018,-0.17,RS
2018,0.28,SC
2018,-0.80,SL
2018,1.80,SG
2018,0.47,SK
2018,1.02,SI
2018,-0.20,SB
2018,-2.30,SO
2018,-0.22,ZA
2018,-1.99,SS
2018,0.98,ES
2018,0.00,LK
2018,0.52,KN
2018,0.63,LC
2018,0.44,VC
2018,-1.14,SD
2018,-0.09,SR
2018,1.78,SE
2018,1.89,CH
2018,-2.05,SY
2018,-0.71,ST
2018,1.08,TW
2018,-1.30,TJ
2018,-0.57,TZ
2018,0.00,TH
2018,-1.14,TL
2018,-0.62,TG
2018,0.43,TO
2018,-0.17,TT
2018,0.05,TN
2018,-1.46,TM
2018,0.61,TV
2018,-0.39,TR
2018,-0.32,UG
2018,-0.76,UA
2018,0.77,AE
2018,1.60,GB
2018,1.48,US
2018,0.57,UY
2018,-1.10,UZ
2018,0.39,VU
2018,-2.27,VE
2018,-0.04,VN
2018,1.06,VI
2018,-0.50,PS
2018,-1.81,YE
2018,-0.36,ZM
2018,-1.29,ZW
2018,-1.14,AF
2018,0.26,AL
2018,-1.35,DZ
2018,-0.31,AS
2018,1.19,AD
2018,-0.80,AO
2018,0.81,AI
2018,0.40,AG
2018,-0.20,AR
2018,0.35,AM
2018,0.85,AW
2018,1.90,AU
2018,1.52,AT
2018,-0.31,AZ
2018,0.17,BS
2018,0.41,BH
2018,-0.85,BD
2018,0.53,BB
2018,-0.82,BY
2018,1.26,BE
2018,-0.67,BZ
2018,-0.39,BJ
2018,0.81,BM
2018,-0.38,BT
2018,-1.01,BO
2018,-0.14,BA
2018,0.62,BW
2018,-0.29,BR
2018,0.68,BN
2018,0.61,BG
2018,-0.41,BF
2018,-1.01,BI
2018,-0.54,KH
2018,-0.81,CM
2018,1.70,CA
2018,-0.04,CV
2018,0.97,KY
2018,-1.39,CF
2018,-1.12,TD
2018,1.30,CL
2018,-0.23,CN
2018,0.22,CO
2018,-1.49,CD
2018,-1.41,CG
2018,..,CK
2018,0.48,CR
2018,0.49,HR
2018,-1.48,CU
2018,0.86,CY
2018,1.27,CZ
2018,-0.25,CI
2018,1.63,DK
2018,-0.74,DJ
2018,0.13,DM
2018,-0.03,DO
2018,-0.89,EC
2018,-0.80,EG
2018,-0.02,SV
2018,-1.66,GQ
2018,-2.19,ER
2018,1.54,EE
2018,-0.51,SZ
2018,-0.98,ET
2018,0.04,FJ
2018,1.78,FI
2018,1.15,FR
2018,1.30,GF
2018,-0.89,GA
2018,-0.67,GM
2018,1.03,GE
2018,1.76,DE
2018,-0.14,GH
2018,0.40,GR
2018,1.36,GL
2018,-0.28,GD
2018,0.07,GU
2018,-0.29,GT
2018,-0.81,GN
2018,-1.24,GW
2018,-0.54,GY
2018,-1.30,HT
2018,-0.45,HN
2018,2.22,HK
2018,0.56,HU
2018,1.41,IS
2018,-0.23,IN
2018,-0.02,ID
2018,-1.40,IR
2018,-1.06,IQ
2018,1.62,IE
2018,1.24,IL
2018,0.72,IT
2018,0.13,JM
2018,1.33,JP
2018,0.03,JO
2018,0.09,KZ
2018,-0.27,KE
2018,-0.66,KI
2018,-2.38,KP
2018,1.09,KR
2018,-0.34,XK
2018,0.01,KW
2018,-0.40,KG
2018,-0.82,LA
2018,1.13,LV
2018,-0.45,LB
2018,-0.56,LS
2018,-0.99,LR
2018,-2.22,LY
2018,1.52,LI
2018,1.09,LT
2018,1.75,LU
2018,1.61,MO
2018,-0.79,MG
2018,-0.72,MW
2018,0.58,MY
2018,-0.53,MV
2018,-0.60,ML
2018,1.33,MT
2018,-0.80,MH
2018,-0.87,MR
2018,1.04,MU
2018,0.08,MX
2018,-0.92,FM
2018,-0.03,MD
2018,1.19,MC
2018,0.01,MN
2018,0.39,ME
2018,-0.26,MA
2018,-0.80,MZ
2018,-0.75,MM
2018,0.00,NA
2018,-0.14,NR
2018,-0.78,NP
2018,2.01,NL
2018,2.00,NZ
2018,-0.73,NI
2018,-0.68,NE
2018,-0.88,NG
2018,..,NU
2018,0.52,MK
2018,1.78,NO
2018,0.16,OM
2018,-0.67,PK
2018,0.11,PW
2018,0.39,PA
2018,-0.53,PG
2018,-0.09,PY
2018,0.44,PE
2018,0.03,PH
2018,0.87,PL
2018,0.87,PT
2018,0.94,PR
2018,0.59,QA
2018,0.41,RO
2018,-0.56,RU
2018,0.03,RW
2018,1.19,RE
2018,-0.14,WS
2018,0.44,SM
2018,-0.09,SA
2018,-0.15,SN
2018,0.10,RS
2018,0.02,SC
2018,-0.92,SL
2018,2.12,SG
2018,0.80,SK
2018,0.64,SI
2018,-0.85,SB
2018,-2.09,SO
2018,-0.04,ZA
2018,-2.04,SS
2018,0.94,ES
2018,-0.22,LK
2018,0.50,KN
2018,0.34,LC
2018,0.30,VC
2018,-1.64,SD
2018,-0.67,SR
2018,1.83,SE
2018,1.79,CH
2018,-1.76,SY
2018,-0.91,ST
2018,1.37,TW
2018,-1.10,TJ
2018,-0.64,TZ
2018,-0.04,TH
2018,-0.79,TL
2018,-0.71,TG
2018,-0.36,TO
2018,-0.13,TT
2018,-0.49,TN
2018,-2.00,TM
2018,-0.47,TV
2018,0.02,TR
2018,-0.29,UG
2018,-0.26,UA
2018,0.92,AE
2018,1.77,GB
2018,1.61,US
2018,0.62,UY
2018,-1.14,UZ
2018,-0.43,VU
2018,-2.39,VE
2018,-0.37,VN
2018,0.81,VI
2018,0.00,PS
2018,-1.64,YE
2018,-0.53,ZM
2018,-1.53,ZW
2018,-1.01,AF
2018,0.19,AL
2018,-1.00,DZ
2018,..,AS
2018,1.05,AD
2018,-0.90,AO
2018,..,AI
2018,0.58,AG
2018,0.54,AR
2018,-0.13,AM
2018,1.28,AW
2018,1.39,AU
2018,1.40,AT
2018,-1.51,AZ
2018,0.77,BS
2018,-1.42,BH
2018,-0.74,BD
2018,1.10,BB
2018,-1.36,BY
2018,1.33,BE
2018,0.43,BZ
2018,0.25,BJ
2018,..,BM
2018,0.04,BT
2018,-0.06,BO
2018,-0.26,BA
2018,0.46,BW
2018,0.38,BR
2018,-0.86,BN
2018,0.37,BG
2018,-0.06,BF
2018,-1.67,BI
2018,-1.23,KH
2018,-1.13,CM
2018,1.50,CA
2018,0.97,CV
2018,0.47,KY
2018,-1.20,CF
2018,-1.47,TD
2018,1.03,CL
2018,-1.46,CN
2018,0.17,CO
2018,-1.50,CD
2018,-1.19,CG
2018,1.18,CK
2018,1.12,CR
2018,0.45,HR
2018,-1.46,CU
2018,1.02,CY
2018,0.82,CZ
2018,-0.25,CI
2018,1.57,DK
2018,-1.36,DJ
2018,0.80,DM
2018,0.12,DO
2018,0.00,EC
2018,-1.32,EG
2018,0.03,SV
2018,-1.87,GQ
2018,-2.18,ER
2018,1.19,EE
2018,-1.37,SZ
2018,-1.16,ET
2018,0.15,FJ
2018,1.59,FI
2018,1.16,FR
2018,1.28,GF
2018,-0.96,GA
2018,-0.22,GM
2018,0.23,GE
2018,1.44,DE
2018,0.56,GH
2018,0.74,GR
2018,1.28,GL
2018,0.50,GD
2018,1.17,GU
2018,-0.35,GT
2018,-0.77,GN
2018,-0.68,GW
2018,0.22,GY
2018,-0.75,HT
2018,-0.52,HN
2018,0.45,HK
2018,0.49,HU
2018,1.39,IS
2018,0.36,IN
2018,0.16,ID
2018,-1.33,IR
2018,-1.00,IQ
2018,1.30,IE
2018,0.63,IL
2018,0.96,IT
2018,0.59,JM
2018,0.99,JP
2018,-0.72,JO
2018,-1.20,KZ
2018,-0.38,KE
2018,1.12,KI
2018,-2.21,KP
2018,0.80,KR
2018,-0.14,XK
2018,-0.60,KW
2018,-0.35,KG
2018,-1.75,LA
2018,0.79,LV
2018,-0.51,LB
2018,0.01,LS
2018,-0.03,LR
2018,-1.53,LY
2018,1.30,LI
2018,0.90,LT
2018,1.54,LU
2018,-0.07,MO
2018,-0.32,MG
2018,-0.08,MW
2018,-0.10,MY
2018,-0.65,MV
2018,-0.33,ML
2018,1.10,MT
2018,1.12,MH
2018,-0.87,MR
2018,0.74,MU
2018,-0.01,MX
2018,1.12,FM
2018,-0.12,MD
2018,0.64,MC
2018,0.24,MN
2018,0.06,ME
2018,-0.68,MA
2018,-0.48,MZ
2018,-0.90,MM
2018,0.47,NA
2018,0.47,NR
2018,-0.13,NP
2018,1.50,NL
2018,1.61,NZ
2018,-1.10,NI
2018,-0.60,NE
2018,-0.43,NG
2018,1.47,NU
2018,-0.03,MK
2018,1.71,NO
2018,-1.04,OM
2018,-0.81,PK
2018,1.12,PW
2018,0.56,PA
2018,0.06,PG
2018,0.03,PY
2018,0.22,PE
2018,0.02,PH
2018,0.71,PL
2018,1.18,PT
2018,0.47,PR
2018,-1.21,QA
2018,0.53,RO
2018,-1.07,RU
2018,-1.14,RW
2018,..,RE
2018,0.78,WS
2018,1.12,SM
2018,-1.69,SA
2018,0.22,SN
2018,-0.01,RS
2018,0.19,SC
2018,-0.18,SL
2018,-0.08,SG
2018,0.85,SK
2018,0.97,SI
2018,0.38,SB
2018,-1.85,SO
2018,0.64,ZA
2018,-1.99,SS
2018,1.03,ES
2018,-0.01,LK
2018,0.86,KN
2018,0.85,LC
2018,0.85,VC
2018,-1.85,SD
2018,0.30,SR
2018,1.58,SE
2018,1.59,CH
2018,-1.97,SY
2018,0.14,ST
2018,0.96,TW
2018,-1.70,TJ
2018,-0.38,TZ
2018,-1.02,TH
2018,0.32,TL
2018,-0.76,TG
2018,0.65,TO
2018,0.55,TT
2018,0.19,TN
2018,-2.15,TM
2018,1.12,TV
2018,-0.85,TR
2018,-0.68,UG
2018,-0.03,UA
2018,-1.12,AE
2018,1.38,GB
2018,1.00,US
2018,1.19,UY
2018,-1.63,UZ
2018,0.52,VU
2018,-1.44,VE
2018,-1.47,VN
2018,..,VI
2018,-0.92,PS
2018,-1.76,YE
2018,-0.34,ZM
2018,-1.14,ZW
2019,-1.42,AF
2019,-0.56,AL
2019,-0.66,DZ
2019,1.78,AS
2019,1.18,AD
2019,-1.05,AO
2019,1.18,AI
2019,0.24,AG
2019,-0.11,AR
2019,-0.23,AM
2019,1.17,AW
2019,1.79,AU
2019,1.52,AT
2019,-0.85,AZ
2019,1.10,BS
2019,-0.04,BH
2019,-1.02,BD
2019,1.16,BB
2019,0.01,BY
2019,1.45,BE
2019,-0.19,BZ
2019,-0.33,BJ
2019,1.18,BM
2019,1.57,BT
2019,-0.78,BO
2019,-0.65,BA
2019,0.69,BW
2019,-0.41,BR
2019,0.77,BN
2019,-0.18,BG
2019,-0.22,BF
2019,-1.50,BI
2019,-1.32,KH
2019,-1.22,CM
2019,1.73,CA
2019,0.85,CV
2019,0.43,KY
2019,-1.23,CF
2019,-1.42,TD
2019,0.98,CL
2019,-0.31,CN
2019,-0.28,CO
2019,-1.56,CD
2019,-1.44,CG
2019,..,CK
2019,0.63,CR
2019,0.05,HR
2019,0.01,CU
2019,0.60,CY
2019,0.53,CZ
2019,-0.56,CI
2019,2.12,DK
2019,-0.88,DJ
2019,0.52,DM
2019,-0.84,DO
2019,-0.51,EC
2019,-0.66,EG
2019,-0.54,SV
2019,-1.56,GQ
2019,-1.41,ER
2019,1.53,EE
2019,-0.33,SZ
2019,-0.43,ET
2019,0.69,FJ
2019,2.11,FI
2019,1.25,FR
2019,0.88,GF
2019,-0.89,GA
2019,-0.41,GM
2019,0.72,GE
2019,1.87,DE
2019,-0.11,GH
2019,0.01,GR
2019,1.11,GL
2019,0.34,GD
2019,1.18,GU
2019,-0.92,GT
2019,-0.91,GN
2019,-1.50,GW
2019,-0.14,GY
2019,-1.35,HT
2019,-0.88,HN
2019,1.65,HK
2019,0.03,HU
2019,1.67,IS
2019,-0.30,IN
2019,-0.47,ID
2019,-1.07,IR
2019,-1.39,IQ
2019,1.46,IE
2019,0.77,IL
2019,0.23,IT
2019,-0.11,JM
2019,1.43,JP
2019,0.08,JO
2019,-0.29,KZ
2019,-0.81,KE
2019,0.37,KI
2019,-1.61,KP
2019,0.70,KR
2019,-0.54,XK
2019,-0.16,KW
2019,-0.96,KG
2019,-1.08,LA
2019,0.48,LV
2019,-1.17,LB
2019,-0.12,LS
2019,-0.92,LR
2019,-1.57,LY
2019,1.92,LI
2019,0.67,LT
2019,2.07,LU
2019,0.66,MO
2019,-1.05,MG
2019,-0.78,MW
2019,0.23,MY
2019,-0.22,MV
2019,-0.70,ML
2019,0.21,MT
2019,0.37,MH
2019,-0.87,MR
2019,0.21,MU
2019,-0.92,MX
2019,0.71,FM
2019,-0.65,MD
2019,1.78,MC
2019,-0.46,MN
2019,-0.03,ME
2019,-0.33,MA
2019,-0.87,MZ
2019,-0.64,MM
2019,0.31,NA
2019,0.53,NR
2019,-0.69,NP
2019,1.87,NL
2019,2.13,NZ
2019,-1.03,NI
2019,-0.57,NE
2019,-1.11,NG
2019,..,NU
2019,-0.46,MK
2019,2.03,NO
2019,0.42,OM
2019,-0.88,PK
2019,0.53,PW
2019,-0.64,PA
2019,-1.00,PG
2019,-0.89,PY
2019,-0.51,PE
2019,-0.61,PH
2019,0.61,PL
2019,0.75,PT
2019,-0.02,PR
2019,0.82,QA
2019,-0.24,RO
2019,-0.82,RU
2019,0.52,RW
2019,0.57,RE
2019,0.65,WS
2019,1.18,SM
2019,0.25,SA
2019,0.00,SN
2019,-0.45,RS
2019,1.18,SC
2019,-0.47,SL
2019,2.12,SG
2019,0.19,SK
2019,0.89,SI
2019,-0.05,SB
2019,-1.72,SO
2019,-0.03,ZA
2019,-1.80,SS
2019,0.67,ES
2019,-0.30,LK
2019,0.35,KN
2019,0.56,LC
2019,0.76,VC
2019,-1.40,SD
2019,-0.42,SR
2019,2.09,SE
2019,1.94,CH
2019,-1.71,SY
2019,0.13,ST
2019,1.02,TW
2019,-1.35,TJ
2019,-0.42,TZ
2019,-0.47,TH
2019,-0.40,TL
2019,-0.75,TG
2019,-0.33,TO
2019,-0.26,TT
2019,-0.14,TN
2019,-1.39,TM
2019,0.39,TV
2019,-0.33,TR
2019,-1.17,UG
2019,-0.80,UA
2019,1.07,AE
2019,1.75,GB
2019,1.18,US
2019,1.20,UY
2019,-1.05,UZ
2019,-0.28,VU
2019,-1.53,VE
2019,-0.55,VN
2019,0.57,VI
2019,-0.35,PS
2019,-1.71,YE
2019,-0.67,ZM
2019,-1.29,ZW
2019,-1.52,AF
2019,-0.06,AL
2019,-0.57,DZ
2019,0.49,AS
2019,1.85,AD
2019,-1.13,AO
2019,0.76,AI
2019,-0.05,AG
2019,-0.12,AR
2019,-0.23,AM
2019,0.99,AW
2019,1.54,AU
2019,1.49,AT
2019,-0.13,AZ
2019,0.45,BS
2019,0.25,BH
2019,-0.75,BD
2019,0.59,BB
2019,-0.17,BY
2019,1.11,BE
2019,-0.63,BZ
2019,-0.49,BJ
2019,1.31,BM
2019,0.25,BT
2019,-0.79,BO
2019,-0.71,BA
2019,0.38,BW
2019,-0.23,BR
2019,1.28,BN
2019,0.17,BG
2019,-0.78,BF
2019,-1.37,BI
2019,-0.62,KH
2019,-0.87,CM
2019,1.70,CA
2019,0.28,CV
2019,1.13,KY
2019,-1.78,CF
2019,-1.61,TD
2019,0.86,CL
2019,0.54,CN
2019,0.03,CO
2019,-1.66,CD
2019,-1.13,CG
2019,..,CK
2019,0.35,CR
2019,0.46,HR
2019,-0.18,CU
2019,0.96,CY
2019,0.92,CZ
2019,-0.56,CI
2019,1.87,DK
2019,-0.82,DJ
2019,-0.25,DM
2019,-0.35,DO
2019,-0.37,EC
2019,-0.25,EG
2019,-0.53,SV
2019,-1.04,GQ
2019,-1.80,ER
2019,1.14,EE
2019,-0.64,SZ
2019,-0.66,ET
2019,0.76,FJ
2019,1.97,FI
2019,1.34,FR
2019,1.35,GF
2019,-0.96,GA
2019,-0.77,GM
2019,0.77,GE
2019,1.50,DE
2019,-0.29,GH
2019,0.31,GR
2019,0.79,GL
2019,-0.11,GD
2019,0.22,GU
2019,-0.73,GT
2019,-0.86,GN
2019,-1.56,GW
2019,-0.40,GY
2019,-2.07,HT
2019,-0.62,HN
2019,1.71,HK
2019,0.45,HU
2019,1.48,IS
2019,0.13,IN
2019,0.14,ID
2019,-0.60,IR
2019,-1.31,IQ
2019,1.26,IE
2019,1.29,IL
2019,0.45,IT
2019,0.59,JM
2019,1.55,JP
2019,0.07,JO
2019,0.07,KZ
2019,-0.44,KE
2019,-0.05,KI
2019,-1.43,KP
2019,1.33,KR
2019,-0.37,XK
2019,-0.02,KW
2019,-0.73,KG
2019,-0.82,LA
2019,1.07,LV
2019,-0.81,LB
2019,-0.90,LS
2019,-1.39,LR
2019,-1.77,LY
2019,1.65,LI
2019,1.01,LT
2019,1.70,LU
2019,1.13,MO
2019,-1.19,MG
2019,-0.80,MW
2019,0.97,MY
2019,-0.18,MV
2019,-1.10,ML
2019,0.82,MT
2019,-0.17,MH
2019,-0.61,MR
2019,0.86,MU
2019,-0.31,MX
2019,0.10,FM
2019,-0.44,MD
2019,1.85,MC
2019,-0.23,MN
2019,0.11,ME
2019,-0.25,MA
2019,-0.91,MZ
2019,-1.19,MM
2019,0.10,NA
2019,0.00,NR
2019,-1.09,NP
2019,1.77,NL
2019,1.63,NZ
2019,-0.78,NI
2019,-0.84,NE
2019,-1.21,NG
2019,..,NU
2019,-0.12,MK
2019,1.83,NO
2019,0.21,OM
2019,-0.72,PK
2019,0.23,PW
2019,0.10,PA
2019,-0.79,PG
2019,-0.58,PY
2019,-0.13,PE
2019,0.06,PH
2019,0.51,PL
2019,1.13,PT
2019,-0.20,PR
2019,0.71,QA
2019,-0.22,RO
2019,0.02,RU
2019,0.09,RW
2019,1.03,RE
2019,0.44,WS
2019,1.58,SM
2019,0.26,SA
2019,-0.13,SN
2019,-0.02,RS
2019,0.62,SC
2019,-1.17,SL
2019,2.23,SG
2019,0.55,SK
2019,1.04,SI
2019,-0.88,SB
2019,-2.28,SO
2019,0.13,ZA
2019,-2.38,SS
2019,0.97,ES
2019,-0.12,LK
2019,0.49,KN
2019,0.34,LC
2019,0.34,VC
2019,-1.66,SD
2019,-0.63,SR
2019,1.67,SE
2019,1.92,CH
2019,-1.74,SY
2019,-0.75,ST
2019,1.40,TW
2019,-1.12,TJ
2019,-0.85,TZ
2019,0.26,TH
2019,-0.86,TL
2019,-0.97,TG
2019,0.21,TO
2019,0.09,TT
2019,-0.04,TN
2019,-1.02,TM
2019,-0.54,TV
2019,-0.02,TR
2019,-0.65,UG
2019,-0.33,UA
2019,1.38,AE
2019,1.45,GB
2019,1.45,US
2019,0.64,UY
2019,-0.60,UZ
2019,-0.52,VU
2019,-1.72,VE
2019,0.03,VN
2019,0.76,VI
2019,-0.78,PS
2019,-2.33,YE
2019,-0.74,ZM
2019,-1.31,ZW
2019,-2.65,AF
2019,0.11,AL
2019,-1.06,DZ
2019,1.14,AS
2019,1.58,AD
2019,-0.37,AO
2019,1.32,AI
2019,0.94,AG
2019,-0.10,AR
2019,-0.42,AM
2019,1.34,AW
2019,0.92,AU
2019,0.89,AT
2019,-0.69,AZ
2019,0.80,BS
2019,-0.63,BH
2019,-0.93,BD
2019,1.03,BB
2019,0.34,BY
2019,0.46,BE
2019,0.06,BZ
2019,-0.42,BJ
2019,1.05,BM
2019,1.07,BT
2019,-0.73,BO
2019,-0.42,BA
2019,1.10,BW
2019,-0.71,BR
2019,1.11,BN
2019,0.56,BG
2019,-1.30,BF
2019,-1.63,BI
2019,-0.08,KH
2019,-1.56,CM
2019,0.99,CA
2019,0.86,CV
2019,1.40,KY
2019,-2.14,CF
2019,-1.35,TD
2019,-0.02,CL
2019,-0.26,CN
2019,-0.98,CO
2019,-1.63,CD
2019,-0.30,CG
2019,1.12,CK
2019,0.43,CR
2019,0.69,HR
2019,0.61,CU
2019,0.54,CY
2019,0.94,CZ
2019,-1.04,CI
2019,0.97,DK
2019,-0.34,DJ
2019,1.03,DM
2019,0.00,DO
2019,-0.24,EC
2019,-1.12,EG
2019,-0.12,SV
2019,-0.15,GQ
2019,-0.71,ER
2019,0.63,EE
2019,-0.27,SZ
2019,-1.30,ET
2019,0.78,FJ
2019,0.84,FI
2019,0.27,FR
2019,0.24,GF
2019,-0.08,GA
2019,0.21,GM
2019,-0.50,GE
2019,0.55,DE
2019,0.12,GH
2019,0.16,GR
2019,1.89,GL
2019,0.94,GD
2019,0.89,GU
2019,-0.58,GT
2019,-0.84,GN
2019,-0.56,GW
2019,-0.25,GY
2019,-0.89,HT
2019,-0.57,HN
2019,-0.23,HK
2019,0.76,HU
2019,1.62,IS
2019,-0.80,IN
2019,-0.50,ID
2019,-1.71,IR
2019,-2.61,IQ
2019,0.96,IE
2019,-0.82,IL
2019,0.38,IT
2019,0.39,JM
2019,1.02,JP
2019,-0.28,JO
2019,-0.17,KZ
2019,-1.11,KE
2019,1.12,KI
2019,-0.29,KP
2019,0.55,KR
2019,-0.35,XK
2019,0.18,KW
2019,-0.27,KG
2019,0.53,LA
2019,0.43,LV
2019,-1.67,LB
2019,-0.43,LS
2019,-0.34,LR
2019,-2.57,LY
2019,1.60,LI
2019,0.77,LT
2019,1.33,LU
2019,1.22,MO
2019,-0.31,MG
2019,-0.29,MW
2019,0.15,MY
2019,0.03,MV
2019,-2.21,ML
2019,1.01,MT
2019,1.17,MH
2019,-0.56,MR
2019,0.80,MU
2019,-0.84,MX
2019,1.03,FM
2019,-0.39,MD
2019,1.58,MC
2019,0.64,MN
2019,0.06,ME
2019,-0.35,MA
2019,-0.77,MZ
2019,-1.33,MM
2019,0.53,NA
2019,0.80,NR
2019,-0.45,NP
2019,0.82,NL
2019,1.42,NZ
2019,-0.99,NI
2019,-1.41,NE
2019,-1.93,NG
2019,1.36,NU
2019,0.01,MK
2019,1.14,NO
2019,0.59,OM
2019,-2.25,PK
2019,1.17,PW
2019,0.29,PA
2019,-0.71,PG
2019,-0.02,PY
2019,-0.16,PE
2019,-0.93,PH
2019,0.55,PL
2019,1.05,PT
2019,0.14,PR
2019,0.68,QA
2019,0.54,RO
2019,-0.55,RU
2019,0.06,RW
2019,0.21,RE
2019,1.16,WS
2019,1.23,SM
2019,-0.62,SA
2019,0.04,SN
2019,-0.08,RS
2019,0.66,SC
2019,-0.06,SL
2019,1.48,SG
2019,0.67,SK
2019,0.80,SI
2019,0.50,SB
2019,-2.39,SO
2019,-0.28,ZA
2019,-2.52,SS
2019,0.29,ES
2019,-0.22,LK
2019,0.70,KN
2019,0.91,LC
2019,0.94,VC
2019,-1.70,SD
2019,0.09,SR
2019,1.01,SE
2019,1.31,CH
2019,-2.73,SY
2019,0.50,ST
2019,0.79,TW
2019,-0.51,TJ
2019,-0.39,TZ
2019,-0.49,TH
2019,0.24,TL
2019,-0.91,TG
2019,1.04,TO
2019,0.08,TT
2019,-0.88,TN
2019,-0.18,TM
2019,1.17,TV
2019,-1.38,TR
2019,-0.69,UG
2019,-1.43,UA
2019,0.67,AE
2019,0.53,GB
2019,0.12,US
2019,1.03,UY
2019,-0.30,UZ
2019,1.01,VU
2019,-1.54,VE
2019,0.04,VN
2019,1.05,VI
2019,-1.89,PS
2019,-2.77,YE
2019,-0.12,ZM
2019,-0.94,ZW
2019,-1.74,AF
2019,-0.43,AL
2019,-0.86,DZ
2019,1.27,AS
2019,1.51,AD
2019,-1.02,AO
2019,0.30,AI
2019,0.36,AG
